Z,Atom,A,B,Value,Uncertainty,Method,Year,Citation,Links,Notes
56,Ba+,5D3/2,,8.30E+10,1.00E+09,CCSD,2021,"M. Kaur, D. F. Dar, B.K. Sahoo, B. Arora, At. Data Nucl. Data Tables 137 (2021) 101381",https://doi.org/10.1016/j.adt.2020.101381,
56,Ba+,5D5/2,,3.08E+10,6.50E+08,CCSD,2021,"M. Kaur, D. F. Dar, B.K. Sahoo, B. Arora, At. Data Nucl. Data Tables 137 (2021) 101381",https://doi.org/10.1016/j.adt.2020.101381,
56,Ba+,6D3/2,,4.18,0.06,CCSD,2021,"M. Kaur, D. F. Dar, B.K. Sahoo, B. Arora, At. Data Nucl. Data Tables 137 (2021) 101381",https://doi.org/10.1016/j.adt.2020.101381,
56,Ba+,6D5/2,,4.43,0.07,CCSD,2021,"M. Kaur, D. F. Dar, B.K. Sahoo, B. Arora, At. Data Nucl. Data Tables 137 (2021) 101381",https://doi.org/10.1016/j.adt.2020.101381,
56,Ba+,6P1/2,,7.76,0.11,CCSD,2021,"M. Kaur, D. F. Dar, B.K. Sahoo, B. Arora, At. Data Nucl. Data Tables 137 (2021) 101381",https://doi.org/10.1016/j.adt.2020.101381,
56,Ba+,6P3/2,,6.22,0.09,CCSD,2021,"M. Kaur, D. F. Dar, B.K. Sahoo, B. Arora, At. Data Nucl. Data Tables 137 (2021) 101381",https://doi.org/10.1016/j.adt.2020.101381,
56,Ba+,7P1/2,,36,0.53,CCSD,2021,"M. Kaur, D. F. Dar, B.K. Sahoo, B. Arora, At. Data Nucl. Data Tables 137 (2021) 101381",https://doi.org/10.1016/j.adt.2020.101381,
56,Ba+,7P3/2,,27.33,0.32,CCSD,2021,"M. Kaur, D. F. Dar, B.K. Sahoo, B. Arora, At. Data Nucl. Data Tables 137 (2021) 101381",https://doi.org/10.1016/j.adt.2020.101381,
56,Ba+,7S1/2,,5.12,0.04,CCSD,2021,"M. Kaur, D. F. Dar, B.K. Sahoo, B. Arora, At. Data Nucl. Data Tables 137 (2021) 101381",https://doi.org/10.1016/j.adt.2020.101381,
56,Ba+,8P1/2,,91,2,CCSD,2021,"M. Kaur, D. F. Dar, B.K. Sahoo, B. Arora, At. Data Nucl. Data Tables 137 (2021) 101381",https://doi.org/10.1016/j.adt.2020.101381,
56,Ba+,8P3/2,,73.13,0.95,CCSD,2021,"M. Kaur, D. F. Dar, B.K. Sahoo, B. Arora, At. Data Nucl. Data Tables 137 (2021) 101381",https://doi.org/10.1016/j.adt.2020.101381,
56,Ba+,8S1/2,,8.19,0.03,CCSD,2021,"M. Kaur, D. F. Dar, B.K. Sahoo, B. Arora, At. Data Nucl. Data Tables 137 (2021) 101381",https://doi.org/10.1016/j.adt.2020.101381,
40,Ca+,3D3/2,,1.24E+09,1.00E+07,CCSD,2021,"M. Kaur, D. F. Dar, B.K. Sahoo, B. Arora, At. Data Nucl. Data Tables 137 (2021) 101381",https://doi.org/10.1016/j.adt.2020.101381,
40,Ca+,3D5/2,,1.21E+09,1.00E+07,CCSD,2021,"M. Kaur, D. F. Dar, B.K. Sahoo, B. Arora, At. Data Nucl. Data Tables 137 (2021) 101381",https://doi.org/10.1016/j.adt.2020.101381,
40,Ca+,4P1/2,,6.87,0.06,CCSD,2021,"M. Kaur, D. F. Dar, B.K. Sahoo, B. Arora, At. Data Nucl. Data Tables 137 (2021) 101381",https://doi.org/10.1016/j.adt.2020.101381,
40,Ca+,4P3/2,,6.69,0.06,CCSD,2021,"M. Kaur, D. F. Dar, B.K. Sahoo, B. Arora, At. Data Nucl. Data Tables 137 (2021) 101381",https://doi.org/10.1016/j.adt.2020.101381,
40,Ca+,5S1/2,,3.91,0.02,CCSD,2021,"M. Kaur, D. F. Dar, B.K. Sahoo, B. Arora, At. Data Nucl. Data Tables 137 (2021) 101381",https://doi.org/10.1016/j.adt.2020.101381,
40,Ca+,4D3/2,,2.83,0.03,CCSD,2021,"M. Kaur, D. F. Dar, B.K. Sahoo, B. Arora, At. Data Nucl. Data Tables 137 (2021) 101381",https://doi.org/10.1016/j.adt.2020.101381,
40,Ca+,4D5/2,,2.85,0.03,CCSD,2021,"M. Kaur, D. F. Dar, B.K. Sahoo, B. Arora, At. Data Nucl. Data Tables 137 (2021) 101381",https://doi.org/10.1016/j.adt.2020.101381,
40,Ca+,5P1/2,,35.36,0.56,CCSD,2021,"M. Kaur, D. F. Dar, B.K. Sahoo, B. Arora, At. Data Nucl. Data Tables 137 (2021) 101381",https://doi.org/10.1016/j.adt.2020.101381,
40,Ca+,5P3/2,,34.74,0.5,CCSD,2021,"M. Kaur, D. F. Dar, B.K. Sahoo, B. Arora, At. Data Nucl. Data Tables 137 (2021) 101381",https://doi.org/10.1016/j.adt.2020.101381,
40,Ca+,4F5/2,,3.55,0.05,CCSD,2021,"M. Kaur, D. F. Dar, B.K. Sahoo, B. Arora, At. Data Nucl. Data Tables 137 (2021) 101381",https://doi.org/10.1016/j.adt.2020.101381,
40,Ca+,4F7/2,,3.54,0.06,CCSD,2021,"M. Kaur, D. F. Dar, B.K. Sahoo, B. Arora, At. Data Nucl. Data Tables 137 (2021) 101381",https://doi.org/10.1016/j.adt.2020.101381,
40,Ca+,6S1/2,,6.392,0.002,CCSD,2021,"M. Kaur, D. F. Dar, B.K. Sahoo, B. Arora, At. Data Nucl. Data Tables 137 (2021) 101381",https://doi.org/10.1016/j.adt.2020.101381,
40,Ca+,5D3/2,,6.16,0.06,CCSD,2021,"M. Kaur, D. F. Dar, B.K. Sahoo, B. Arora, At. Data Nucl. Data Tables 137 (2021) 101381",https://doi.org/10.1016/j.adt.2020.101381,
40,Ca+,5D5/2,,6.21,0.07,CCSD,2021,"M. Kaur, D. F. Dar, B.K. Sahoo, B. Arora, At. Data Nucl. Data Tables 137 (2021) 101381",https://doi.org/10.1016/j.adt.2020.101381,
40,Ca+,6P1/2,,89,2,CCSD,2021,"M. Kaur, D. F. Dar, B.K. Sahoo, B. Arora, At. Data Nucl. Data Tables 137 (2021) 101381",https://doi.org/10.1016/j.adt.2020.101381,
40,Ca+,6P3/2,,90,2,CCSD,2021,"M. Kaur, D. F. Dar, B.K. Sahoo, B. Arora, At. Data Nucl. Data Tables 137 (2021) 101381",https://doi.org/10.1016/j.adt.2020.101381,
40,Ca+,5F5/2,,6.35,0.06,CCSD,2021,"M. Kaur, D. F. Dar, B.K. Sahoo, B. Arora, At. Data Nucl. Data Tables 137 (2021) 101381",https://doi.org/10.1016/j.adt.2020.101381,
40,Ca+,5F7/2,,6.34,0.07,CCSD,2021,"M. Kaur, D. F. Dar, B.K. Sahoo, B. Arora, At. Data Nucl. Data Tables 137 (2021) 101381",https://doi.org/10.1016/j.adt.2020.101381,
40,Ca+,7S1/2,,10.64,0.02,CCSD,2021,"M. Kaur, D. F. Dar, B.K. Sahoo, B. Arora, At. Data Nucl. Data Tables 137 (2021) 101381",https://doi.org/10.1016/j.adt.2020.101381,
40,Ca+,6D3/2,,11.65,0.14,CCSD,2021,"M. Kaur, D. F. Dar, B.K. Sahoo, B. Arora, At. Data Nucl. Data Tables 137 (2021) 101381",https://doi.org/10.1016/j.adt.2020.101381,
40,Ca+,6D5/2,,11.77,0.16,CCSD,2021,"M. Kaur, D. F. Dar, B.K. Sahoo, B. Arora, At. Data Nucl. Data Tables 137 (2021) 101381",https://doi.org/10.1016/j.adt.2020.101381,
12,Mg+,3P1/2,,3.875,0.002,CCSD,2021,"M. Kaur, D. F. Dar, B.K. Sahoo, B. Arora, At. Data Nucl. Data Tables 137 (2021) 101381",https://doi.org/10.1016/j.adt.2020.101381,
12,Mg+,3P3/2,,3.84,0.14,CCSD,2021,"M. Kaur, D. F. Dar, B.K. Sahoo, B. Arora, At. Data Nucl. Data Tables 137 (2021) 101381",https://doi.org/10.1016/j.adt.2020.101381,
12,Mg+,4S1/2,,2.88,0.08,CCSD,2021,"M. Kaur, D. F. Dar, B.K. Sahoo, B. Arora, At. Data Nucl. Data Tables 137 (2021) 101381",https://doi.org/10.1016/j.adt.2020.101381,
12,Mg+,3D3/2,,2.071,0.004,CCSD,2021,"M. Kaur, D. F. Dar, B.K. Sahoo, B. Arora, At. Data Nucl. Data Tables 137 (2021) 101381",https://doi.org/10.1016/j.adt.2020.101381,
12,Mg+,3D5/2,,2.08,0.03,CCSD,2021,"M. Kaur, D. F. Dar, B.K. Sahoo, B. Arora, At. Data Nucl. Data Tables 137 (2021) 101381",https://doi.org/10.1016/j.adt.2020.101381,
12,Mg+,4P1/2,,18.49,0.04,CCSD,2021,"M. Kaur, D. F. Dar, B.K. Sahoo, B. Arora, At. Data Nucl. Data Tables 137 (2021) 101381",https://doi.org/10.1016/j.adt.2020.101381,
12,Mg+,4P3/2,,18.41,0.03,CCSD,2021,"M. Kaur, D. F. Dar, B.K. Sahoo, B. Arora, At. Data Nucl. Data Tables 137 (2021) 101381",https://doi.org/10.1016/j.adt.2020.101381,
12,Mg+,5S1/2,,5.02,0.02,CCSD,2021,"M. Kaur, D. F. Dar, B.K. Sahoo, B. Arora, At. Data Nucl. Data Tables 137 (2021) 101381",https://doi.org/10.1016/j.adt.2020.101381,
12,Mg+,4D3/2,,7.8,0.02,CCSD,2021,"M. Kaur, D. F. Dar, B.K. Sahoo, B. Arora, At. Data Nucl. Data Tables 137 (2021) 101381",https://doi.org/10.1016/j.adt.2020.101381,
12,Mg+,4D5/2,,7.857,0.006,CCSD,2021,"M. Kaur, D. F. Dar, B.K. Sahoo, B. Arora, At. Data Nucl. Data Tables 137 (2021) 101381",https://doi.org/10.1016/j.adt.2020.101381,
12,Mg+,4F5/2,,4.363,0.001,CCSD,2021,"M. Kaur, D. F. Dar, B.K. Sahoo, B. Arora, At. Data Nucl. Data Tables 137 (2021) 101381",https://doi.org/10.1016/j.adt.2020.101381,
12,Mg+,4F7/2,,4.364,0.002,CCSD,2021,"M. Kaur, D. F. Dar, B.K. Sahoo, B. Arora, At. Data Nucl. Data Tables 137 (2021) 101381",https://doi.org/10.1016/j.adt.2020.101381,
12,Mg+,5P1/2,,43.7,0.46,CCSD,2021,"M. Kaur, D. F. Dar, B.K. Sahoo, B. Arora, At. Data Nucl. Data Tables 137 (2021) 101381",https://doi.org/10.1016/j.adt.2020.101381,
12,Mg+,5P3/2,,43.71,0.47,CCSD,2021,"M. Kaur, D. F. Dar, B.K. Sahoo, B. Arora, At. Data Nucl. Data Tables 137 (2021) 101381",https://doi.org/10.1016/j.adt.2020.101381,
12,Mg+,6S1/2,,8.72,0.17,CCSD,2021,"M. Kaur, D. F. Dar, B.K. Sahoo, B. Arora, At. Data Nucl. Data Tables 137 (2021) 101381",https://doi.org/10.1016/j.adt.2020.101381,
12,Mg+,5D3/2,,19.69,0.07,CCSD,2021,"M. Kaur, D. F. Dar, B.K. Sahoo, B. Arora, At. Data Nucl. Data Tables 137 (2021) 101381",https://doi.org/10.1016/j.adt.2020.101381,
12,Mg+,5D5/2,,20,1,CCSD,2021,"M. Kaur, D. F. Dar, B.K. Sahoo, B. Arora, At. Data Nucl. Data Tables 137 (2021) 101381",https://doi.org/10.1016/j.adt.2020.101381,
12,Mg+,5F5/2,,8.29,0.17,CCSD,2021,"M. Kaur, D. F. Dar, B.K. Sahoo, B. Arora, At. Data Nucl. Data Tables 137 (2021) 101381",https://doi.org/10.1016/j.adt.2020.101381,
12,Mg+,5F7/2,,8.293,0.004,CCSD,2021,"M. Kaur, D. F. Dar, B.K. Sahoo, B. Arora, At. Data Nucl. Data Tables 137 (2021) 101381",https://doi.org/10.1016/j.adt.2020.101381,
38,Sr+,4D3/2,,4.51E+08,3.00E+06,CCSD,2021,"M. Kaur, D. F. Dar, B.K. Sahoo, B. Arora, At. Data Nucl. Data Tables 137 (2021) 101381",https://doi.org/10.1016/j.adt.2020.101381,
38,Sr+,4D5/2,,4.03E+08,3.00E+06,CCSD,2021,"M. Kaur, D. F. Dar, B.K. Sahoo, B. Arora, At. Data Nucl. Data Tables 137 (2021) 101381",https://doi.org/10.1016/j.adt.2020.101381,
38,Sr+,4F5/2,,3,0.07,CCSD,2021,"M. Kaur, D. F. Dar, B.K. Sahoo, B. Arora, At. Data Nucl. Data Tables 137 (2021) 101381",https://doi.org/10.1016/j.adt.2020.101381,
38,Sr+,4F7/2,,2.99,0.06,CCSD,2021,"M. Kaur, D. F. Dar, B.K. Sahoo, B. Arora, At. Data Nucl. Data Tables 137 (2021) 101381",https://doi.org/10.1016/j.adt.2020.101381,
38,Sr+,5D3/2,,3.51,0.03,CCSD,2021,"M. Kaur, D. F. Dar, B.K. Sahoo, B. Arora, At. Data Nucl. Data Tables 137 (2021) 101381",https://doi.org/10.1016/j.adt.2020.101381,
38,Sr+,5D5/2,,3.58,0.04,CCSD,2021,"M. Kaur, D. F. Dar, B.K. Sahoo, B. Arora, At. Data Nucl. Data Tables 137 (2021) 101381",https://doi.org/10.1016/j.adt.2020.101381,
38,Sr+,5F5/2,,5.15,0.06,CCSD,2021,"M. Kaur, D. F. Dar, B.K. Sahoo, B. Arora, At. Data Nucl. Data Tables 137 (2021) 101381",https://doi.org/10.1016/j.adt.2020.101381,
38,Sr+,5F7/2,,5.13,0.06,CCSD,2021,"M. Kaur, D. F. Dar, B.K. Sahoo, B. Arora, At. Data Nucl. Data Tables 137 (2021) 101381",https://doi.org/10.1016/j.adt.2020.101381,
38,Sr+,5P1/2,,7.38,0.08,CCSD,2021,"M. Kaur, D. F. Dar, B.K. Sahoo, B. Arora, At. Data Nucl. Data Tables 137 (2021) 101381",https://doi.org/10.1016/j.adt.2020.101381,
38,Sr+,5P3/2,,6.65,0.07,CCSD,2021,"M. Kaur, D. F. Dar, B.K. Sahoo, B. Arora, At. Data Nucl. Data Tables 137 (2021) 101381",https://doi.org/10.1016/j.adt.2020.101381,
38,Sr+,6D3/2,,6.63,0.03,CCSD,2021,"M. Kaur, D. F. Dar, B.K. Sahoo, B. Arora, At. Data Nucl. Data Tables 137 (2021) 101381",https://doi.org/10.1016/j.adt.2020.101381,
38,Sr+,6D5/2,,6.79,0.04,CCSD,2021,"M. Kaur, D. F. Dar, B.K. Sahoo, B. Arora, At. Data Nucl. Data Tables 137 (2021) 101381",https://doi.org/10.1016/j.adt.2020.101381,
38,Sr+,6P1/2,,41.54,0.26,CCSD,2021,"M. Kaur, D. F. Dar, B.K. Sahoo, B. Arora, At. Data Nucl. Data Tables 137 (2021) 101381",https://doi.org/10.1016/j.adt.2020.101381,
38,Sr+,6P3/2,,37.09,0.25,CCSD,2021,"M. Kaur, D. F. Dar, B.K. Sahoo, B. Arora, At. Data Nucl. Data Tables 137 (2021) 101381",https://doi.org/10.1016/j.adt.2020.101381,
38,Sr+,6S1/2,,4.42,0.02,CCSD,2021,"M. Kaur, D. F. Dar, B.K. Sahoo, B. Arora, At. Data Nucl. Data Tables 137 (2021) 101381",https://doi.org/10.1016/j.adt.2020.101381,
38,Sr+,7D3/2,,11.55,0.04,CCSD,2021,"M. Kaur, D. F. Dar, B.K. Sahoo, B. Arora, At. Data Nucl. Data Tables 137 (2021) 101381",https://doi.org/10.1016/j.adt.2020.101381,
38,Sr+,7D5/2,,11.86,0.05,CCSD,2021,"M. Kaur, D. F. Dar, B.K. Sahoo, B. Arora, At. Data Nucl. Data Tables 137 (2021) 101381",https://doi.org/10.1016/j.adt.2020.101381,
38,Sr+,7P1/2,,115,1,CCSD,2021,"M. Kaur, D. F. Dar, B.K. Sahoo, B. Arora, At. Data Nucl. Data Tables 137 (2021) 101381",https://doi.org/10.1016/j.adt.2020.101381,
38,Sr+,7P3/2,,110.79,0.97,CCSD,2021,"M. Kaur, D. F. Dar, B.K. Sahoo, B. Arora, At. Data Nucl. Data Tables 137 (2021) 101381",https://doi.org/10.1016/j.adt.2020.101381,
38,Sr+,7S1/2,,7.21,0.01,CCSD,2021,"M. Kaur, D. F. Dar, B.K. Sahoo, B. Arora, At. Data Nucl. Data Tables 137 (2021) 101381",https://doi.org/10.1016/j.adt.2020.101381,
38,Sr+,8P1/2,,233,13,CCSD,2021,"M. Kaur, D. F. Dar, B.K. Sahoo, B. Arora, At. Data Nucl. Data Tables 137 (2021) 101381",https://doi.org/10.1016/j.adt.2020.101381,
38,Sr+,8P3/2,,244,14,CCSD,2021,"M. Kaur, D. F. Dar, B.K. Sahoo, B. Arora, At. Data Nucl. Data Tables 137 (2021) 101381",https://doi.org/10.1016/j.adt.2020.101381,
38,Sr+,8S1/2,,11.94,0.12,CCSD,2021,"M. Kaur, D. F. Dar, B.K. Sahoo, B. Arora, At. Data Nucl. Data Tables 137 (2021) 101381",https://doi.org/10.1016/j.adt.2020.101381,
40,Ca+,4P1/2,,6.875,,CCSDpT,2007,"B. Arora, M. S. Safronova, C. W. Clark, Phys. Rev. A 76 (2007) 064501.",https://doi.org/10.1103/PhysRevA.76.064501,
40,Ca+,4P3/2,,6.686,,CCSDpT,2007,"B. Arora, M. S. Safronova, C. W. Clark, Phys. Rev. A 76 (2007) 064501.",https://doi.org/10.1103/PhysRevA.76.064501,
40,Ca+,4D3/2,,2.83,0.03,CCSDpT,2011,"M. S. Safronova, U. I. Safronova, Phys. Rev. A 83 (2011) 012503.",https://doi.org/10.1103/PhysRevA.83.012503,
40,Ca+,4D5/2,,2.85,0.03,CCSDpT,2011,"M. S. Safronova, U. I. Safronova, Phys. Rev. A 83 (2011) 012503.",https://doi.org/10.1103/PhysRevA.83.012503,
40,Ca+,4F5/2,,3.55,0.07,CCSDpT,2011,"M. S. Safronova, U. I. Safronova, Phys. Rev. A 83 (2011) 012503.",https://doi.org/10.1103/PhysRevA.83.012503,
40,Ca+,4F7/2,,3.54,0.07,CCSDpT,2011,"M. S. Safronova, U. I. Safronova, Phys. Rev. A 83 (2011) 012503.",https://doi.org/10.1103/PhysRevA.83.012503,
40,Ca+,4P1/2,,6.88,0.06,CCSDpT,2011,"M. S. Safronova, U. I. Safronova, Phys. Rev. A 83 (2011) 012503.",https://doi.org/10.1103/PhysRevA.83.012503,
40,Ca+,4P3/2,,6.69,0.06,CCSDpT,2011,"M. S. Safronova, U. I. Safronova, Phys. Rev. A 83 (2011) 012503.",https://doi.org/10.1103/PhysRevA.83.012503,
40,Ca+,5D3/2,,6.16,0.13,CCSDpT,2011,"M. S. Safronova, U. I. Safronova, Phys. Rev. A 83 (2011) 012503.",https://doi.org/10.1103/PhysRevA.83.012503,
40,Ca+,5D5/2,,6.21,0.14,CCSDpT,2011,"M. S. Safronova, U. I. Safronova, Phys. Rev. A 83 (2011) 012503.",https://doi.org/10.1103/PhysRevA.83.012503,
40,Ca+,5P1/2,,35.4,0.7,CCSDpT,2011,"M. S. Safronova, U. I. Safronova, Phys. Rev. A 83 (2011) 012503.",https://doi.org/10.1103/PhysRevA.83.012503,
40,Ca+,5P3/2,,34.8,0.7,CCSDpT,2011,"M. S. Safronova, U. I. Safronova, Phys. Rev. A 83 (2011) 012503.",https://doi.org/10.1103/PhysRevA.83.012503,
40,Ca+,5S1/2,,3.91,0.04,CCSDpT,2011,"M. S. Safronova, U. I. Safronova, Phys. Rev. A 83 (2011) 012503.",https://doi.org/10.1103/PhysRevA.83.012503,
40,Ca+,6P1/2,,89,2,CCSDpT,2011,"M. S. Safronova, U. I. Safronova, Phys. Rev. A 83 (2011) 012503.",https://doi.org/10.1103/PhysRevA.83.012503,
40,Ca+,6P3/2,,90,2,CCSDpT,2011,"M. S. Safronova, U. I. Safronova, Phys. Rev. A 83 (2011) 012503.",https://doi.org/10.1103/PhysRevA.83.012503,
40,Ca+,6S1/2,,6.39,0.02,CCSDpT,2011,"M. S. Safronova, U. I. Safronova, Phys. Rev. A 83 (2011) 012503.",https://doi.org/10.1103/PhysRevA.83.012503,
40,Ca+,7S1/2,,10.63,0.03,CCSDpT,2011,"M. S. Safronova, U. I. Safronova, Phys. Rev. A 83 (2011) 012503.",https://doi.org/10.1103/PhysRevA.83.012503,
40,Ca+,3D3/2,,1243000000,,CCSDpT,2011,"U. I. Safronova, M. S. Safronova, Can. J. Phys. 89 (2011) 465.",https://cdnsciencepub.com/doi/abs/10.1139/p11-004,
40,Ca+,3D5/2,,1209000000,,CCSDpT,2011,"U. I. Safronova, M. S. Safronova, Can. J. Phys. 89 (2011) 465.",https://cdnsciencepub.com/doi/abs/10.1139/p11-004,
56,Ba+,5D3/2,,81500000000,,CPM,2001,"V. A. Dzuba, V. V. Flambaum, J. S. M. Ginges, Phys. Rev. A 63 (2001) 062101.",https://doi.org/10.1103/PhysRevA.63.062101,
56,Ba+,5D5/2,,30300000000,,CPM,2001,"V. A. Dzuba, V. V. Flambaum, J. S. M. Ginges, Phys. Rev. A 63 (2001) 062101.",https://doi.org/10.1103/PhysRevA.63.062101,
56,Ba+,6P1/2,,7.89,,CPM,2001,"V. A. Dzuba, V. V. Flambaum, J. S. M. Ginges, Phys. Rev. A 63 (2001) 062101.",https://doi.org/10.1103/PhysRevA.63.062101,
56,Ba+,6P3/2,,6.3,,CPM,2001,"V. A. Dzuba, V. V. Flambaum, J. S. M. Ginges, Phys. Rev. A 63 (2001) 062101.",https://doi.org/10.1103/PhysRevA.63.062101,
40,Ca+,4P3/2,,6.72,0.2,Experiment,1966,"W. W. Smith, A. Gallagher, Phys. Rev. 145 (1966) 26.",https://doi.org/10.1103/PhysRev.145.26,
